iteration,train_mae,valid_mae
1465,286.3634153364576,1081.0797384306472
1466,286.22710584190656,1081.0887617859473
1467,286.10864032976724,1081.068638605055
1468,285.99172666703157,1081.0754250653542
1469,285.86808781233896,1081.0755927643024
1470,285.7383840379085,1081.0929431332368
1471,285.5792835298325,1081.1059422270403
1472,285.49904120831883,1081.1315241686489
1473,285.39653131081343,1081.2020648448395
1474,285.31499232826104,1081.2544098106368
1475,285.20957224321984,1081.2539068901892
1476,285.09375420284954,1081.2213625240427
1477,284.99899943655197,1081.22274996723
1478,284.8612948972091,1081.2667829546685
1479,284.76520564055,1081.2723270691029
1480,284.6777874891398,1081.2683453515397
1481,284.6193864886778,1081.268142697584
1482,284.5128828815752,1081.2904271541438
1483,284.3798006829659,1081.2703742008457
1484,284.2788371700019,1081.260957007019
1485,284.22849101815314,1081.26312589352
1486,284.1473640117506,1081.2863617320304
1487,284.0577538780642,1081.292103602326
1488,283.9668860115248,1081.2817707745266
1489,283.8478581976794,1081.324113633003
1490,283.7708716036897,1081.3498950108408
1491,283.6771896765811,1081.3666022363345
1492,283.6074801840119,1081.3587149303792
1493,283.4862442478463,1081.400817450132
1494,283.41340017819084,1081.4224458257615
1495,283.30173795958444,1081.4145772621732
1496,283.1594574743185,1081.413704554969
1497,283.05242563214716,1081.4317761086568
1498,282.9267216755254,1081.435226563845
1499,282.8407709606755,1081.4463745044545
1500,282.7051928797749,1081.4520252077264
